id,user_id,amount,type,date_time,category,icon_url
2373951,2200,7000,debit,2020-03-06 12:31:51,generator,https://api.kliqr.com/images/icons/tags/generator.png
1299836,2200,1000,debit,2020-03-08 6:47:34,salary,https://api.kliqr.com/images/icons/tags/salary.png
1817824,2200,200,debit,2020-03-15 7:11:53,lounge & bar,https://api.kliqr.com/images/icons/tags/lounge-and-bar.png
1339820,2200,200,debit,2020-03-18 8:35:50,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
1965677,2200,1000,debit,2020-03-19 11:04:05,work,https://api.kliqr.com/images/icons/tags/work.png
950060,2200,2052.5,credit,2020-03-21 1:36:55,interest,https://api.kliqr.com/images/icons/tags/interest.png
1941952,2200,50000,debit,2020-03-22 11:47:06,loan,https://api.kliqr.com/images/icons/tags/loan.png
1171481,2200,26500,credit,2020-03-26 15:35:33,restaurant & fast food,https://api.kliqr.com/images/icons/tags/restaurant-and-fastfood.png
1347974,2200,200,debit,2020-03-27 0:00:32,home,https://api.kliqr.com/images/icons/tags/home.png
1203593,2200,1000,debit,2020-04-04 2:55:57,gadgets & electronics,https://api.kliqr.com/images/icons/tags/gadgets.png
1301923,2200,52.5,debit,2020-04-04 17:51:03,taxi,https://api.kliqr.com/images/icons/tags/taxi.png
2793654,2200,30000,debit,2020-04-13 3:01:32,friends & family,https://api.kliqr.com/images/icons/tags/friends.png
2380899,2200,4000,debit,2020-04-13 11:08:17,personal care,https://api.kliqr.com/images/icons/tags/personal-care.png
2970704,2200,35437.5,credit,2020-04-16 3:54:35,dry cleaning,https://api.kliqr.com/images/icons/tags/laundry.png
1136310,2200,5000,debit,2020-04-16 21:42:10,health care,https://api.kliqr.com/images/icons/tags/medication.png
2208306,2200,9400,debit,2020-04-17 1:09:44,clothing,https://api.kliqr.com/images/icons/tags/clothing.png
27608,2200,1500,debit,2020-04-17 16:15:09,tithe,https://api.kliqr.com/images/icons/tags/tithe.png
1817806,2200,200,debit,2020-04-18 1:44:51,cash withdrawal,https://api.kliqr.com/images/icons/tags/cash-withdrawal.png
12018,2200,2000,credit,2020-04-24 19:41:21,medication & drugs,https://api.kliqr.com/images/icons/tags/medication.png
2624640,2200,4000,debit,2020-05-07 9:34:06,taxify,https://api.kliqr.com/images/icons/tags/taxify.png
1544355,2200,1450,debit,2020-05-07 10:45:56,tollgate,https://api.kliqr.com/images/icons/tags/tollgate.png
2887427,2200,60000,debit,2020-05-09 15:48:53,church,https://api.kliqr.com/images/icons/tags/church.png
14320,2200,2888.94,debit,2020-05-11 10:13:00,gym,https://api.kliqr.com/images/icons/tags/gym.png
556189,2200,1700,debit,2020-05-12 7:42:43,cinema,https://api.kliqr.com/images/icons/tags/cinema.png
901688,2200,6800,credit,2020-05-15 3:38:14,wedding,https://api.kliqr.com/images/icons/tags/wedding.png
428319,2200,400,debit,2020-05-18 10:10:21,gift & donations,https://api.kliqr.com/images/icons/tags/gift.png
1247394,2200,600,debit,2020-05-20 20:19:13,real estate,https://api.kliqr.com/images/icons/tags/realestate.png
1470706,2200,3562.5,credit,2020-05-24 20:14:16,airtime,https://api.kliqr.com/images/icons/tags/airtime.png
1705901,2200,750,debit,2020-05-25 4:47:47,rent,https://api.kliqr.com/images/icons/tags/rent.png
2884800,2200,500,debit,2020-06-01 10:22:11,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
1787534,2200,47106.6,debit,2020-06-05 11:23:53,loan repayment,https://api.kliqr.com/images/icons/tags/loan.png
1516114,2200,7052.5,debit,2020-06-15 11:06:39,baby items,https://api.kliqr.com/images/icons/tags/baby-items.png
5689,2200,9000,credit,2020-06-16 9:47:41,pocket money,https://api.kliqr.com/images/icons/tags/pocket-money.png
1140887,2200,100,debit,2020-06-17 9:26:17,bills & utilities,https://api.kliqr.com/images/icons/tags/utility.png
1160387,2200,4000,debit,2020-06-18 23:24:16,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
1314195,2200,119,credit,2020-06-26 5:29:37,insurance,https://api.kliqr.com/images/icons/tags/insurance.png
1946579,2200,30,debit,2020-06-27 18:15:01,education,https://api.kliqr.com/images/icons/tags/education.png
21616,2200,150000,debit,2020-06-27 23:23:49,savings & investment,https://api.kliqr.com/images/icons/tags/savings.png
1180750,2200,50000,debit,2020-06-28 11:04:41,work,https://api.kliqr.com/images/icons/tags/work.png
1203436,2200,50000,debit,2020-07-01 8:19:20,vacation,https://api.kliqr.com/images/icons/tags/vacation.png
1666,2200,52.5,debit,2020-07-03 13:10:30,friends,https://api.kliqr.com/images/icons/tags/friends.png
1027881,2200,7510,debit,2020-07-08 22:58:49,food stuff,https://api.kliqr.com/images/icons/tags/food-stuff.png
14116,2200,1000,debit,2020-07-10 16:43:42,farming,https://api.kliqr.com/images/icons/tags/farming.png
981865,2200,50,debit,2020-07-13 9:51:13,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
912362,2200,15052.5,debit,2020-07-17 0:46:32,beauty,https://api.kliqr.com/images/icons/tags/beauty.png
376534,2200,10000,debit,2020-07-17 15:04:26,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
31492,2200,100000,credit,2020-07-20 6:59:51,bills & utilities,https://api.kliqr.com/images/icons/tags/utility.png
853493,2200,350,credit,2020-07-20 9:49:14,yoga,https://api.kliqr.com/images/icons/tags/yoga.png
520722,2200,1960,debit,2020-07-28 5:56:01,hotel & travel,https://api.kliqr.com/images/icons/tags/hotel.png
1991,2200,10000,debit,2020-08-01 14:33:16,fuel,https://api.kliqr.com/images/icons/tags/fuel.png
873117,2200,1800,credit,2020-08-03 5:40:10,insurance,https://api.kliqr.com/images/icons/tags/insurance.png
1152869,2200,3305,debit,2020-08-03 13:13:45,family,https://api.kliqr.com/images/icons/tags/family.png
874,2200,1000,debit,2020-08-11 0:16:38,fuel,https://api.kliqr.com/images/icons/tags/fuel.png
15535,2200,10000,debit,2020-08-11 3:51:17,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
2968745,2200,16956.51,credit,2020-08-16 13:52:21,car,https://api.kliqr.com/images/icons/tags/car.png
1229652,2200,990,debit,2020-08-19 14:07:27,supermarket & store,https://api.kliqr.com/images/icons/tags/supermarket-and-store.png
1285619,2200,300,debit,2020-08-23 15:42:35,data,https://api.kliqr.com/images/icons/tags/data.png
2971937,2200,50,debit,2020-08-28 3:10:58,food stuff,https://api.kliqr.com/images/icons/tags/food-stuff.png
2961114,2200,200,debit,2020-08-28 21:27:49,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
8747,2200,17877.75,credit,2020-09-01 11:58:52,restaurant & fast food,https://api.kliqr.com/images/icons/tags/restaurant-and-fastfood.png
3662,2200,52.5,debit,2020-09-04 6:40:30,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
1058361,2200,4000,debit,2020-09-06 4:35:09,food stuff,https://api.kliqr.com/images/icons/tags/food-stuff.png
7396,2200,3150,debit,2020-09-06 9:04:10,lounge & bar,https://api.kliqr.com/images/icons/tags/lounge-and-bar.png
1730423,2200,3000,credit,2020-09-09 15:42:21,interest,https://api.kliqr.com/images/icons/tags/interest.png
1189568,2200,2000,debit,2020-09-09 22:13:06,loan,https://api.kliqr.com/images/icons/tags/loan.png
907048,2200,100,debit,2020-09-13 6:55:13,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
7375,2200,100,debit,2020-09-14 19:40:47,friends,https://api.kliqr.com/images/icons/tags/friends.png
28853,2200,10000,debit,2020-09-15 23:01:50,salary,https://api.kliqr.com/images/icons/tags/salary.png
565069,2200,550,debit,2020-09-27 2:07:38,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
1267262,2200,200,debit,2020-10-02 8:46:42,rent,https://api.kliqr.com/images/icons/tags/rent.png
909041,2200,52.5,debit,2020-10-03 23:11:07,tithe,https://api.kliqr.com/images/icons/tags/tithe.png
1468546,2200,700,credit,2020-10-04 4:16:04,health care,https://api.kliqr.com/images/icons/tags/medication.png
16077,2200,600,debit,2020-10-12 4:53:36,dry cleaning,https://api.kliqr.com/images/icons/tags/laundry.png
1800705,2200,4800,credit,2020-10-15 21:03:06,medication & drugs,https://api.kliqr.com/images/icons/tags/medication.png
912357,2200,5000,debit,2020-10-23 11:53:39,taxi,https://api.kliqr.com/images/icons/tags/taxi.png
1246245,2200,6300,debit,2020-10-23 17:14:51,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
2970258,2200,4000,debit,2020-10-26 4:17:16,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
1380866,2200,500,debit,2020-10-27 14:35:05,gadgets & electronics,https://api.kliqr.com/images/icons/tags/gadgets.png
876818,2200,100,debit,2020-10-28 2:56:30,loan,https://api.kliqr.com/images/icons/tags/loan.png
882416,2200,4000,debit,2020-11-02 5:31:44,tollgate,https://api.kliqr.com/images/icons/tags/tollgate.png
1237130,2200,10000,debit,2020-11-05 1:07:34,airtime,https://api.kliqr.com/images/icons/tags/airtime.png
1554031,2200,2533080.59,credit,2020-11-05 15:49:39,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
3723,2200,50400,debit,2020-11-06 9:18:11,taxify,https://api.kliqr.com/images/icons/tags/taxify.png
968446,2200,2500,debit,2020-11-07 4:47:32,gidifarm,https://api.kliqr.com/images/icons/tags/gidifarms.png
1246730,2200,6000,debit,2020-11-10 17:06:23,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
999190,2200,10000,debit,2020-11-12 10:14:50,cinema,https://api.kliqr.com/images/icons/tags/cinema.png
1676367,2200,1900,credit,2020-11-19 22:56:54,wedding,https://api.kliqr.com/images/icons/tags/wedding.png
1272042,2200,20000,debit,2020-11-21 10:45:34,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
921824,2200,8000,debit,2020-11-21 19:19:36,gift & donations,https://api.kliqr.com/images/icons/tags/gift.png
1079360,2200,1000,debit,2020-12-06 23:39:14,dstv,https://api.kliqr.com/images/icons/tags/dstv.png
484678,2200,20,debit,2020-12-08 6:40:04,betting,https://api.kliqr.com/images/icons/tags/betting.png
2967295,2200,500,debit,2020-12-09 23:48:13,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
12978,2200,1100,debit,2020-12-10 2:03:13,baby items,https://api.kliqr.com/images/icons/tags/baby-items.png
1899891,2200,36000,credit,2020-12-13 1:12:10,pocket money,https://api.kliqr.com/images/icons/tags/pocket-money.png
704152,2200,50052.5,debit,2020-12-17 5:59:33,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
226012,2200,2000,debit,2020-12-18 18:13:28,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
1492174,2200,3600,credit,2020-12-22 11:34:32,insurance,https://api.kliqr.com/images/icons/tags/insurance.png
97250,2200,1000,debit,2020-12-26 11:14:51,lounge & bar,https://api.kliqr.com/images/icons/tags/lounge-and-bar.png
5372,2200,52.5,debit,2020-12-28 5:44:16,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
1268331,2200,500,debit,2021-01-05 2:54:23,friends,https://api.kliqr.com/images/icons/tags/friends.png
196874,2200,10000,debit,2021-01-10 11:06:38,vacation,https://api.kliqr.com/images/icons/tags/vacation.png
1565564,2200,5000,debit,2021-01-11 16:13:46,hotel & travel,https://api.kliqr.com/images/icons/tags/hotel.png
1297216,2200,8000,credit,2021-01-12 2:06:21,bills & utilities,https://api.kliqr.com/images/icons/tags/utility.png
2923066,2200,6000,credit,2021-01-13 6:05:59,yoga,https://api.kliqr.com/images/icons/tags/yoga.png
7818,2200,11000,debit,2021-01-15 22:03:01,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
1241240,2200,5000,debit,2021-01-19 11:11:18,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
11722,2200,20,debit,2021-01-22 20:27:53,beauty,https://api.kliqr.com/images/icons/tags/beauty.png
1183977,2200,3281.28,debit,2021-01-26 18:40:00,data,https://api.kliqr.com/images/icons/tags/data.png
1202287,2200,760,debit,2021-01-27 2:45:44,cinema,https://api.kliqr.com/images/icons/tags/cinema.png
1223404,2201,2000,debit,2020-02-01 7:29:28,uber,https://api.kliqr.com/images/icons/tags/uber.png
1037378,2201,100,debit,2020-02-02 16:54:22,fuel,https://api.kliqr.com/images/icons/tags/fuel.png
1898696,2201,400,debit,2020-02-02 22:53:09,gotv,https://api.kliqr.com/images/icons/tags/gotv.png
1438521,2201,2050,debit,2020-02-13 6:43:20,dstv,https://api.kliqr.com/images/icons/tags/dstv.png
1265355,2201,50,debit,2020-02-16 9:42:10,food stuff,https://api.kliqr.com/images/icons/tags/food-stuff.png
1295237,2201,14705.5,credit,2020-02-17 10:05:45,car,https://api.kliqr.com/images/icons/tags/car.png
1407898,2201,300,credit,2020-02-18 5:39:29,family,https://api.kliqr.com/images/icons/tags/family.png
11476,2201,10000,debit,2020-02-18 12:52:36,supermarket & store,https://api.kliqr.com/images/icons/tags/supermarket-and-store.png
931346,2201,50,debit,2020-02-21 21:43:48,data,https://api.kliqr.com/images/icons/tags/data.png
2184396,2201,2000,debit,2020-02-28 15:52:57,bank charges,https://api.kliqr.com/images/icons/tags/bank-charges.png
2946907,2201,3000,debit,2020-03-02 19:49:30,home,https://api.kliqr.com/images/icons/tags/home.png
2946994,2201,5000,debit,2020-03-04 14:12:19,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
1806752,2201,14716.13,credit,2020-03-05 11:05:23,interest,https://api.kliqr.com/images/icons/tags/interest.png
1283406,2201,4000,debit,2020-03-08 13:50:12,work,https://api.kliqr.com/images/icons/tags/work.png
12594,2201,52.5,debit,2020-03-09 19:13:00,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
2175528,2201,500000,credit,2020-03-12 9:49:17,restaurant & fast food,https://api.kliqr.com/images/icons/tags/restaurant-and-fastfood.png
1249314,2201,10000,debit,2020-03-14 9:53:49,lounge & bar,https://api.kliqr.com/images/icons/tags/lounge-and-bar.png
1277187,2201,11186.31,debit,2020-03-15 13:01:38,loan,https://api.kliqr.com/images/icons/tags/loan.png
50196,2201,300,debit,2020-03-19 17:35:44,generator,https://api.kliqr.com/images/icons/tags/generator.png
560248,2201,1400,debit,2020-03-20 13:23:13,salary,https://api.kliqr.com/images/icons/tags/salary.png
2853765,2201,3140,debit,2020-04-08 12:06:11,personal care,https://api.kliqr.com/images/icons/tags/personal-care.png
40581,2201,10000,debit,2020-04-08 18:05:28,tithe,https://api.kliqr.com/images/icons/tags/tithe.png
339239,2201,8870,debit,2020-04-10 23:23:50,friends & family,https://api.kliqr.com/images/icons/tags/friends.png
1355987,2201,1000,debit,2020-04-19 5:49:15,dry cleaning,https://api.kliqr.com/images/icons/tags/laundry.png
434496,2201,13061.52,credit,2020-04-19 9:34:48,health care,https://api.kliqr.com/images/icons/tags/medication.png
1941452,2201,2796,credit,2020-04-20 4:18:00,medication & drugs,https://api.kliqr.com/images/icons/tags/medication.png
1315366,2201,8000,debit,2020-04-21 5:39:44,gadgets & electronics,https://api.kliqr.com/images/icons/tags/gadgets.png
2194282,2201,5000,debit,2020-04-23 7:59:51,cash withdrawal,https://api.kliqr.com/images/icons/tags/cash-withdrawal.png
168044,2201,60000,debit,2020-04-23 12:39:07,clothing,https://api.kliqr.com/images/icons/tags/clothing.png
1134090,2201,1000,debit,2020-04-27 23:51:16,taxi,https://api.kliqr.com/images/icons/tags/taxi.png
1897466,2201,200,debit,2020-05-01 19:58:41,taxify,https://api.kliqr.com/images/icons/tags/taxify.png
395134,2201,200,debit,2020-05-05 8:39:58,gym,https://api.kliqr.com/images/icons/tags/gym.png
2104419,2201,1000,credit,2020-05-08 19:46:48,airtime,https://api.kliqr.com/images/icons/tags/airtime.png
885453,2201,2052.5,debit,2020-05-12 3:58:22,cinema,https://api.kliqr.com/images/icons/tags/cinema.png
969469,2201,1500,debit,2020-05-18 9:44:22,gift & donations,https://api.kliqr.com/images/icons/tags/gift.png
15948,2201,500,debit,2020-05-18 22:15:06,rent,https://api.kliqr.com/images/icons/tags/rent.png
1593354,2201,200,debit,2020-05-19 6:07:18,tollgate,https://api.kliqr.com/images/icons/tags/tollgate.png
8473,2201,400,debit,2020-05-20 16:34:07,church,https://api.kliqr.com/images/icons/tags/church.png
890327,2201,2000,credit,2020-05-24 10:07:03,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
2314858,2201,52.5,debit,2020-05-25 21:58:46,real estate,https://api.kliqr.com/images/icons/tags/realestate.png
2971598,2201,4000,debit,2020-06-05 6:24:58,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
1768520,2201,500,debit,2020-06-11 16:34:47,loan repayment,https://api.kliqr.com/images/icons/tags/loan.png
2018657,2201,2000,credit,2020-06-13 3:06:38,insurance,https://api.kliqr.com/images/icons/tags/insurance.png
324617,2201,4000,debit,2020-06-13 8:49:57,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
2488686,2201,2052.5,debit,2020-06-17 13:31:13,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
8442,2201,10000,debit,2020-06-20 15:47:27,dstv,https://api.kliqr.com/images/icons/tags/dstv.png
1607495,2201,5052.5,debit,2020-06-21 2:42:57,clothing,https://api.kliqr.com/images/icons/tags/clothing.png
2969605,2201,50,credit,2020-06-22 22:27:36,pocket money,https://api.kliqr.com/images/icons/tags/pocket-money.png
1823237,2201,18233.51,debit,2020-06-25 16:46:56,interest,https://api.kliqr.com/images/icons/tags/interest.png
1483278,2201,1000,debit,2020-06-28 6:39:44,dues,https://api.kliqr.com/images/icons/tags/dues.png
1502551,2201,30000,debit,2020-07-06 16:07:21,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
1301422,2201,3000,credit,2020-07-07 17:36:18,bills & utilities,https://api.kliqr.com/images/icons/tags/utility.png
12142,2201,5000,debit,2020-07-08 18:56:52,beauty,https://api.kliqr.com/images/icons/tags/beauty.png
2973356,2201,10,debit,2020-07-12 9:23:36,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
787623,2201,4020,debit,2020-07-12 15:23:37,vacation,https://api.kliqr.com/images/icons/tags/vacation.png
34229,2201,65,debit,2020-07-16 15:01:06,hotel & travel,https://api.kliqr.com/images/icons/tags/hotel.png
1234604,2201,139584,credit,2020-07-17 4:06:07,yoga,https://api.kliqr.com/images/icons/tags/yoga.png
384080,2201,50,debit,2020-07-23 1:26:19,restaurant & fast food,https://api.kliqr.com/images/icons/tags/restaurant-and-fastfood.png
1486136,2201,5065,debit,2020-07-26 18:56:39,friends,https://api.kliqr.com/images/icons/tags/friends.png
5204,2201,3000,debit,2020-07-27 0:50:35,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
1185554,2201,675947.33,credit,2020-08-02 0:54:52,car,https://api.kliqr.com/images/icons/tags/car.png
1753454,2201,10000,credit,2020-08-05 1:13:27,family,https://api.kliqr.com/images/icons/tags/family.png
2967704,2201,50000,debit,2020-08-07 23:22:40,data,https://api.kliqr.com/images/icons/tags/data.png
2461786,2201,1100,debit,2020-08-09 8:27:44,tollgate,https://api.kliqr.com/images/icons/tags/tollgate.png
536447,2201,50000,debit,2020-08-09 18:50:09,supermarket & store,https://api.kliqr.com/images/icons/tags/supermarket-and-store.png
1323684,2201,12000,debit,2020-08-18 4:51:44,fuel,https://api.kliqr.com/images/icons/tags/fuel.png
953100,2201,5000,debit,2020-08-20 10:59:17,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
1514772,2201,2000,debit,2020-08-26 14:21:01,food stuff,https://api.kliqr.com/images/icons/tags/food-stuff.png
858721,2201,1000,debit,2020-08-28 11:43:09,baby items,https://api.kliqr.com/images/icons/tags/baby-items.png
35996,2201,100,debit,2020-08-28 14:29:48,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
3637,2201,500,debit,2020-09-01 10:17:04,loan,https://api.kliqr.com/images/icons/tags/loan.png
2877380,2201,26900,debit,2020-09-03 10:40:18,lounge & bar,https://api.kliqr.com/images/icons/tags/lounge-and-bar.png
1261951,2201,28500,debit,2020-09-04 20:36:14,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
1278111,2201,200,debit,2020-09-09 22:32:22,loan repayment,https://api.kliqr.com/images/icons/tags/loan.png
1363,2201,5000,credit,2020-09-11 23:28:40,interest,https://api.kliqr.com/images/icons/tags/interest.png
2055857,2201,2700,debit,2020-09-13 5:20:26,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
926359,2201,10000,credit,2020-09-16 4:27:51,restaurant & fast food,https://api.kliqr.com/images/icons/tags/restaurant-and-fastfood.png
2967332,2201,11052.5,debit,2020-09-16 16:58:11,salary,https://api.kliqr.com/images/icons/tags/salary.png
1277501,2201,500,debit,2020-09-20 10:22:44,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
1075355,2201,100,debit,2020-09-25 19:28:37,loan repayment,https://api.kliqr.com/images/icons/tags/loan.png
1238634,2201,10000,debit,2020-10-03 7:38:41,tithe,https://api.kliqr.com/images/icons/tags/tithe.png
223734,2201,4.11,credit,2020-10-05 8:11:31,loan repayment,https://api.kliqr.com/images/icons/tags/loan.png
12313,2201,500,debit,2020-10-05 16:46:56,medication & drugs,https://api.kliqr.com/images/icons/tags/medication.png
966310,2201,2850,credit,2020-10-07 7:10:26,health care,https://api.kliqr.com/images/icons/tags/medication.png
1291117,2201,2000,debit,2020-10-12 10:00:29,dry cleaning,https://api.kliqr.com/images/icons/tags/laundry.png
2973393,2201,5700,debit,2020-10-16 18:19:36,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
3149,2201,20000,debit,2020-10-17 7:34:36,taxi,https://api.kliqr.com/images/icons/tags/taxi.png
1022688,2201,20000,debit,2020-10-17 19:54:20,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
1723180,2201,1000,debit,2020-10-19 13:13:49,gidifarm,https://api.kliqr.com/images/icons/tags/gidifarms.png
2128946,2201,4000,debit,2020-10-25 5:16:08,gadgets & electronics,https://api.kliqr.com/images/icons/tags/gadgets.png
2727833,2201,1420,debit,2020-11-01 13:59:26,tollgate,https://api.kliqr.com/images/icons/tags/tollgate.png
1183672,2201,20,debit,2020-11-04 21:41:26,gift & donations,https://api.kliqr.com/images/icons/tags/gift.png
628276,2201,6000,credit,2020-11-05 3:33:26,airtime,https://api.kliqr.com/images/icons/tags/airtime.png
385409,2201,5000,credit,2020-11-07 18:51:17,wedding,https://api.kliqr.com/images/icons/tags/wedding.png
967426,2201,120000,debit,2020-11-09 9:44:50,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
1007218,2201,500,debit,2020-11-11 23:56:18,cinema,https://api.kliqr.com/images/icons/tags/cinema.png
872635,2201,3400,debit,2020-11-13 5:25:01,isusu & contribution,https://api.kliqr.com/images/icons/tags/isusu.png
1159489,2201,10000,debit,2020-11-13 18:23:42,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
1221400,2201,7000,debit,2020-11-26 13:10:15,medication & drugs,https://api.kliqr.com/images/icons/tags/medication.png
1484801,2201,40000,debit,2020-11-26 16:24:03,taxify,https://api.kliqr.com/images/icons/tags/taxify.png
11159,2201,10,credit,2020-12-03 6:47:00,insurance,https://api.kliqr.com/images/icons/tags/insurance.png
237825,2201,2000,debit,2020-12-08 16:02:50,fuel,https://api.kliqr.com/images/icons/tags/fuel.png
201729,2201,15000,debit,2020-12-11 8:03:07,wedding,https://api.kliqr.com/images/icons/tags/wedding.png
1297635,2201,20000,credit,2020-12-11 16:14:58,pocket money,https://api.kliqr.com/images/icons/tags/pocket-money.png
2901490,2201,598,debit,2020-12-14 4:01:09,salary,https://api.kliqr.com/images/icons/tags/salary.png
2454316,2201,30000,debit,2020-12-14 4:30:18,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
1140844,2201,100,debit,2020-12-18 7:30:12,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
1919794,2201,2500,debit,2020-12-22 11:50:52,fuel,https://api.kliqr.com/images/icons/tags/fuel.png
427534,2201,2000,debit,2020-12-23 3:54:06,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
1284350,2201,500,debit,2020-12-24 21:56:52,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
877686,2201,3600,debit,2021-01-03 4:23:09,beauty,https://api.kliqr.com/images/icons/tags/beauty.png
987694,2201,19400,credit,2021-01-04 0:54:01,yoga,https://api.kliqr.com/images/icons/tags/yoga.png
75563,2201,200,debit,2021-01-07 12:45:14,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
11342,2201,5000,debit,2021-01-10 15:43:29,hotel & travel,https://api.kliqr.com/images/icons/tags/hotel.png
453086,2201,200,debit,2021-01-13 11:56:21,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
2245755,2201,1000,debit,2021-01-21 23:38:00,vacation,https://api.kliqr.com/images/icons/tags/vacation.png
1686,2201,20.73,credit,2021-01-24 10:59:48,bills & utilities,https://api.kliqr.com/images/icons/tags/utility.png
1288094,2201,3000,debit,2021-01-27 0:07:04,gotv,https://api.kliqr.com/images/icons/tags/gotv.png
1979541,2201,1249,debit,2021-01-28 12:52:54,insurance,https://api.kliqr.com/images/icons/tags/insurance.png
1908337,2201,2630,debit,2021-01-28 23:17:47,friends,https://api.kliqr.com/images/icons/tags/friends.png
2613725,2203,2152.5,debit,2020-02-02 9:52:03,bank charges,https://api.kliqr.com/images/icons/tags/bank-charges.png
2003789,2203,30000,credit,2020-02-07 19:39:02,family,https://api.kliqr.com/images/icons/tags/family.png
10336,2203,500,debit,2020-02-18 19:14:39,data,https://api.kliqr.com/images/icons/tags/data.png
2968573,2203,50000,debit,2020-02-19 11:38:55,food stuff,https://api.kliqr.com/images/icons/tags/food-stuff.png
2781476,2203,200,credit,2020-02-20 21:23:33,car,https://api.kliqr.com/images/icons/tags/car.png
8388,2203,287.5,debit,2020-02-21 17:35:49,fuel,https://api.kliqr.com/images/icons/tags/fuel.png
1239531,2203,100,debit,2020-02-25 4:51:15,dstv,https://api.kliqr.com/images/icons/tags/dstv.png
2737073,2203,1000,debit,2020-02-25 4:57:39,uber,https://api.kliqr.com/images/icons/tags/uber.png
1398416,2203,5065,debit,2020-02-27 6:49:58,gotv,https://api.kliqr.com/images/icons/tags/gotv.png
873131,2203,842.5,debit,2020-02-28 0:44:36,supermarket & store,https://api.kliqr.com/images/icons/tags/supermarket-and-store.png
871818,2203,50,debit,2020-03-11 7:58:07,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
907114,2203,1500,debit,2020-03-11 22:23:05,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
34228,2203,2000,debit,2020-03-14 16:40:29,salary,https://api.kliqr.com/images/icons/tags/salary.png
1826387,2203,4000,debit,2020-03-16 1:30:36,home,https://api.kliqr.com/images/icons/tags/home.png
2969679,2203,1591.55,debit,2020-03-18 22:35:17,lounge & bar,https://api.kliqr.com/images/icons/tags/lounge-and-bar.png
2797452,2203,1000,debit,2020-03-19 11:16:25,work,https://api.kliqr.com/images/icons/tags/work.png
214454,2203,10000,credit,2020-03-21 20:00:44,interest,https://api.kliqr.com/images/icons/tags/interest.png
1136328,2203,5000,debit,2020-03-22 3:08:53,loan,https://api.kliqr.com/images/icons/tags/loan.png
2970393,2203,15000,credit,2020-03-26 1:24:59,restaurant & fast food,https://api.kliqr.com/images/icons/tags/restaurant-and-fastfood.png
593958,2203,1000,debit,2020-03-28 19:59:22,generator,https://api.kliqr.com/images/icons/tags/generator.png
1941949,2203,10000,debit,2020-04-01 0:45:26,friends & family,https://api.kliqr.com/images/icons/tags/friends.png
29214,2203,230050,debit,2020-04-07 16:56:48,taxi,https://api.kliqr.com/images/icons/tags/taxi.png
2726023,2203,3000,debit,2020-04-12 1:46:51,gadgets & electronics,https://api.kliqr.com/images/icons/tags/gadgets.png
43668,2203,3000,debit,2020-04-13 6:41:47,personal care,https://api.kliqr.com/images/icons/tags/personal-care.png
